video_id,lgbm_oof_proba,label
Tgc0H1FxTCs,0.10806214318760408,0
PvOoGgwf3YU,0.10671780579891796,0
ZE7KiUyD-lc,0.3263298567514422,0
pufR0WugQMg,0.33995738399565223,0
hC0Nee7Q5mo,0.43459040545365624,0
QeX11aDX9c4,0.04927460896264167,0
obB0yvXV-BE,0.12185307154359376,0
ASyWF1yB40Q,0.13028319958501974,1
UveSr0RM8Rk,0.20659568710061935,0
O8ByDOFTrJo,0.737719069708979,1
ZmTqRETUNCQ,0.611411247389561,0
n_u7YnBLEe8,0.043508369151550916,0
pGcsiGJdEho,0.24101001809486755,1
qw949ROgyQM,0.07352150473287891,0
Sn9hk3bOShw,0.0328680576719909,0
lBlh_EcLpgc,0.04280903292634016,0
QWqEGxxKvhM,0.03258641944141004,0
JmaI7OUFE9Y,0.08852658667629841,0
p_DBV6EVO4g,0.11940353404843983,0
LJk0eIqocuY,0.33244411693640313,0
oCtxwpfHEls,0.03780877386222618,0
bsUBqySizT8,0.5776529167723354,1
ywpRCuMw-lw,0.44210583348904714,0
WGMR-IvFWlM,0.04377000570552273,0
u2ZuHy1h1dw,0.6898440579303803,1
07A6cjrNdc0,0.2821967043520687,0
3P_WEoJd7TA,0.19409153025637907,0
9IOvW_1qNvU,0.04383434767622484,0
uX7jTzh5GWw,0.7400194173130371,1
jJbn-p_RmOM,0.05039574896927041,0
yndCujkWU9w,0.10286267666524215,0
nJpgMT4bQ0g,0.3397682801447764,0
_bWLB41sp6o,0.048229020252544684,0
04me1Y64hj0,0.2825061239192851,0
WB3Jar0dPU0,0.035047696406732574,0
ipWXRxjjj9Q,0.05684922386377277,0
XqzthDoTxoo,0.2528820025688187,0
7n6BQcIVTNc,0.2052278066648816,0
8M7-QcI01yY,0.029247823526286975,0
49QcHrpAy1w,0.03066806106001646,0
d1-jRWVytzA,0.4104380772343304,0
HZ6jM5FWAQk,0.6817201599727457,0
-Pt4U1nsOwE,0.5835219288448571,0
SIrx0qoRO9k,0.7607352181364233,1
kXd8JO8HqY8,0.06431537447688646,0
4CAdOte2zfA,0.6838105463917118,1
Fxq9qS1rlZg,0.11773293026585879,0
p8kDo0lCb0U,0.6592266428661797,0
aqpJc_eiSuM,0.7593485792546941,1
bR3CqRt6B-w,0.5916988033502855,0
JBRzy8w3t2g,0.0625105701930806,0
k833hrS7qAs,0.6978709565614875,1
NXt0pD9aYDk,0.15700267835628193,0
_mp8hstae3Y,0.0339029711952053,0
u6IY7yxMWC8,0.0483321108911887,0
5TssANqdlL8,0.4139211924215684,1
SkCdTQwIgTI,0.494033836562294,0
lzIIC5T2RSE,0.07404470198082366,0
Em7z-ENltTs,0.029206654896302357,0
AEhf8RHpWqQ,0.04851478827106469,0
9cIPYhR6gYE,0.447000312019924,0
IDRo3zdU_Gs,0.47787345701503103,0
ooHlQU7NpN0,0.7706069520933837,1
wru6DkvceVc,0.1040931818521206,0
UQ1dEORbsTo,0.03701492683278003,0
HB7kHFL3fL8,0.09574280372656035,0
1tStsDJnCNw,0.7297341686452505,1
I9LwnLJ9-q0,0.5868708356505045,1
jU5ysw_fWnk,0.21020445304757,0
xpLv8qt3CD4,0.11679066728277324,0
Q-U2c9km9nM,0.7631489494349378,1
ZeX0SdD1sFQ,0.061483890879261205,0
ctQzY7e91zA,0.6870101581314272,1
3urPfk-8l9g,0.21020445304757,0
4R0qSGF2D6k,0.7245940203567595,1
AXlUFEgmrDg,0.03581417176675435,0
-KB3GEOuc6o,0.037266990176704866,0
7KN4FphRgpM,0.1908560913576933,0
dgzUlo0yq8I,0.05884601089266684,0
iKqfrhofGuM,0.6429049477388894,0
j-z2EQnn2So,0.18920817698726444,0
8HJX_jTlhIA,0.20823204796889705,0
wle-b-plOJk,0.18111751912933083,0
42MzuDFf6oE,0.13590181614688276,0
krZCDgsTTdw,0.057979800259687214,0
IvSXUJJNBdg,0.4685209630049211,1
Fy1wtMPMTdU,0.7561378473577096,1
5r-JkHx-ry4,0.6237493783104745,0
p_fuj8THyxs,0.03670078926656192,0
zJNvm0Syq2o,0.5118729967067334,0
GGZRFZXqPns,0.03686731689838175,0
KawSdYNTMfA,0.04148451890038756,0
14h19duHe-Y,0.06847657967873477,0
Gb1FAX4s0OM,0.041734938584691454,0
TAFdQsyz2KM,0.7736986591855433,1
6znjO6P_hEQ,0.09105697368523304,0
Z0m7S3uej4w,0.6821929915412303,1
nyhJqbqQf8E,0.04770374045605956,0
7slJJa3WjhQ,0.10320572718056117,0
q-UDxkHFGxQ,0.6344123732495501,0
yngY3455LJ4,0.3925556368451535,0
YuK-4r6V0d8,0.3087802607558899,0
Hs6CU5OZB_4,0.04678336067741621,0
f0oZJUQYkOs,0.07096029889372885,0
9y5YkbsVuRQ,0.03470248327373535,0
4z9JCabjhCw,0.11349677137118369,0
CurTULlOZZ4,0.2012921010503791,0
U3zc2KayuDU,0.5261911459794018,1
krVeKN_iLS0,0.038919045738662256,0
zoS5RV0M2x4,0.04344308812853377,0
sVZvWDzBVbA,0.037877948157174574,0
SS4h_Fo2T5M,0.11868027161270435,0
