video_id,lgbm_oof_proba,label
Tgc0H1FxTCs,0.008208044757634175,0
PvOoGgwf3YU,0.009559162859248129,0
ZE7KiUyD-lc,0.09337302238719995,0
pufR0WugQMg,0.480292607281929,0
hC0Nee7Q5mo,0.6372258642366545,0
QeX11aDX9c4,0.007135516448580553,0
obB0yvXV-BE,0.016317058759165087,0
ASyWF1yB40Q,0.02795233911935254,1
UveSr0RM8Rk,0.23442658563572902,0
O8ByDOFTrJo,0.9304352807317365,1
ZmTqRETUNCQ,0.7592865168701362,0
n_u7YnBLEe8,0.00538158710347725,0
pGcsiGJdEho,0.12829799729568409,1
qw949ROgyQM,0.010349957159875071,0
Sn9hk3bOShw,0.0019334173945858091,0
lBlh_EcLpgc,0.002156158240000385,0
QWqEGxxKvhM,0.002961456653932592,0
JmaI7OUFE9Y,0.012004099347959757,0
p_DBV6EVO4g,0.014229373216271313,0
LJk0eIqocuY,0.2745722105876252,0
oCtxwpfHEls,0.0037118803698849966,0
bsUBqySizT8,0.8075245011807588,1
ywpRCuMw-lw,0.25887780314872677,0
WGMR-IvFWlM,0.0036143276576554714,0
u2ZuHy1h1dw,0.9071840834501324,1
07A6cjrNdc0,0.3066901684926516,0
3P_WEoJd7TA,0.03295231661503707,0
9IOvW_1qNvU,0.014229091618346724,0
uX7jTzh5GWw,0.9404176425587346,1
jJbn-p_RmOM,0.0044771396388262235,0
yndCujkWU9w,0.03446265545077339,0
nJpgMT4bQ0g,0.16310318124901851,0
_bWLB41sp6o,0.004159785769167124,0
04me1Y64hj0,0.24238754091958087,0
WB3Jar0dPU0,0.005736995914038855,0
ipWXRxjjj9Q,0.02705290210224987,0
XqzthDoTxoo,0.045291304348632544,0
7n6BQcIVTNc,0.3645320306424051,0
8M7-QcI01yY,0.0029401426523081296,0
49QcHrpAy1w,0.0032096989702891827,0
d1-jRWVytzA,0.34845314427051904,0
HZ6jM5FWAQk,0.5479768397421048,0
-Pt4U1nsOwE,0.7455654963431803,0
SIrx0qoRO9k,0.9547820310664601,1
kXd8JO8HqY8,0.0054545572799031515,0
4CAdOte2zfA,0.8869761188952435,1
Fxq9qS1rlZg,0.07613447574932172,0
p8kDo0lCb0U,0.8546889146342347,0
aqpJc_eiSuM,0.9719002247316728,1
bR3CqRt6B-w,0.6676174655964094,0
JBRzy8w3t2g,0.03398739063395779,0
k833hrS7qAs,0.9088334862930054,1
NXt0pD9aYDk,0.08273905689497701,0
_mp8hstae3Y,0.0027734830281464303,0
u6IY7yxMWC8,0.005420219316747262,0
5TssANqdlL8,0.8121946471531883,1
SkCdTQwIgTI,0.16945686054057246,0
lzIIC5T2RSE,0.017902968193875282,0
Em7z-ENltTs,0.006369279915623462,0
AEhf8RHpWqQ,0.0033055587685984246,0
9cIPYhR6gYE,0.2009679956497204,0
IDRo3zdU_Gs,0.35474511780718937,0
ooHlQU7NpN0,0.9674198081602569,1
wru6DkvceVc,0.011770230938776707,0
UQ1dEORbsTo,0.004517848075851965,0
HB7kHFL3fL8,0.02200456365262557,0
1tStsDJnCNw,0.9648109262438597,1
I9LwnLJ9-q0,0.6354759677065591,1
jU5ysw_fWnk,0.13191319240794905,0
xpLv8qt3CD4,0.02521000063313775,0
Q-U2c9km9nM,0.9696433657390776,1
ZeX0SdD1sFQ,0.02691617202591195,0
ctQzY7e91zA,0.8993136535430463,1
3urPfk-8l9g,0.10497906173959715,0
4R0qSGF2D6k,0.9265503080531335,1
AXlUFEgmrDg,0.006295865796668347,0
-KB3GEOuc6o,0.0046933059428004645,0
7KN4FphRgpM,0.1409652521563753,0
dgzUlo0yq8I,0.01228798991976398,0
iKqfrhofGuM,0.884036177830953,0
j-z2EQnn2So,0.13663337872770387,0
8HJX_jTlhIA,0.11652018036997852,0
wle-b-plOJk,0.12150681907301479,0
42MzuDFf6oE,0.04965501553186798,0
krZCDgsTTdw,0.008282543802120684,0
IvSXUJJNBdg,0.6572867685831544,1
Fy1wtMPMTdU,0.9658705727972828,1
5r-JkHx-ry4,0.9294597675534638,0
p_fuj8THyxs,0.0075975344832687666,0
zJNvm0Syq2o,0.5145438274827316,0
GGZRFZXqPns,0.007512598327711533,0
KawSdYNTMfA,0.0050263268646345,0
14h19duHe-Y,0.005128066169204602,0
Gb1FAX4s0OM,0.004176571051257726,0
TAFdQsyz2KM,0.974696324793616,1
6znjO6P_hEQ,0.05911441958680619,0
Z0m7S3uej4w,0.8998412479243605,1
nyhJqbqQf8E,0.02296477679281264,0
7slJJa3WjhQ,0.05886704554818196,0
q-UDxkHFGxQ,0.8030864431425225,0
yngY3455LJ4,0.740324474607629,0
YuK-4r6V0d8,0.3603160613966599,0
Hs6CU5OZB_4,0.004914345684301409,0
f0oZJUQYkOs,0.005614721842651739,0
9y5YkbsVuRQ,0.00594724785114074,0
4z9JCabjhCw,0.03171184940896391,0
CurTULlOZZ4,0.10174351766149788,0
U3zc2KayuDU,0.9168770091838168,1
krVeKN_iLS0,0.005286486198721122,0
zoS5RV0M2x4,0.006157226877546155,0
sVZvWDzBVbA,0.0024935881940226826,0
SS4h_Fo2T5M,0.09300212320742739,0
wxpPsybUH-U,0.1342817171219539,0
5TTETZfWUHE,0.7554746324284075,1
Ltw51upVqPk,0.025820575866330398,0
UsQinl_mIpY,0.0035928984962149985,0
4G8MT-z3p38,0.0068652948392228024,0
WPUNH_C72Go,0.0029384238160667505,0
pS4obSXjtlA,0.8267460787885815,1
_NJmSbkshM8,0.07036970597544608,0
gEwwFHUlQMw,0.010526985667223168,0
9t00xGZYWB0,0.007956122313469434,0
PQl6LS5CiDo,0.8710358603105327,1
qelA4Hzrf8s,0.026073786457258784,0
_ELXgAMakro,0.012348056245237181,0
zH6gmRGk5n8,0.005950141126112498,0
0iJzIglghEE,0.9261717827908222,1
iCo_Ifshhks,0.8695589161533056,1
uMyyVCUab5Q,0.003814944905895993,0
nmRxagU64hc,0.025273241230161954,0
o9f5irzKzeQ,0.010600097545617634,0
O_iOFpRl_AU,0.013519883881968965,0
TjPzJjVcJ2U,0.0024216884765663523,0
FUwp-U1Si1A,0.9356754032608924,1
UBO_sKnS3Xg,0.0032160916730898893,0
O9a9La9VUKI,0.8240454298478714,1
_ZKIYRm1S-k,0.0033504993288397196,0
r_xevi3rSQI,0.05340160164091433,0
Xl9BAJHhKYg,0.007640780705147205,0
gxYEO_COwGM,0.633657116440229,0
7Eyx5qfiUQ0,0.04225984480114106,0
inMC82cffYU,0.003959789663928633,0
dRp0-8qOmAM,0.7797923254450915,1
uyzS0lb4eL0,0.7924807007436491,1
oMteHKRPI24,0.014484445368991503,0
Q3FAQkOyvYE,0.01006631004359856,0
OcUewUGjagQ,0.01034285868535648,0
IVIxQc-32EA,0.008685617761570681,0
igO1LNYZ50s,0.005955514869259724,0
oQL_b7xFy_g,0.003179616048401426,0
_6VeAg9hVMg,0.010464363875359688,0
EkPJgZOJSc8,0.012563346226921917,0
5w3hJLbL-Ps,0.022048089448565213,0
U1K7-qsZ95I,0.7603199128971628,1
W09DxeDO7Vk,0.004251225004443338,0
6oKdexMqWo0,0.007472806801720057,0
HgU_NNffiEU,0.9001965849928857,1
lsXgZkXRlRY,0.004599013297622663,0
KIGw7DTN9Ho,0.9394055928929965,1
1ru-fmhDnEc,0.027920148673946373,0
qprPJqS9ayY,0.6009406062768097,0
VC4Fl0XobnU,0.00543989844041504,0
SSxDyyAwFU4,0.13077734337985544,0
n5WudFj--a4,0.12699463966299518,0
H1eeRcJrEuE,0.0024044065449081017,0
L0P5MLB1Hmk,0.0029147017242225712,0
nM9BMSTd-30,0.64172596337293,0
HisWQVg5WC4,0.08928109017284959,0
AO_1hzQegps,0.029218904224665842,0
8_bRLTvYfs8,0.016575496200503234,0
kP0AZlkxySA,0.009425636270347915,0
qbutq7FIsm4,0.8493185699941492,1
-ny7iccX7Y8,0.011631854681263104,0
otDjaEoNUAc,0.00247678649894106,0
UJMDVrYaSw8,0.7014688092408213,1
FO8-wfKt5r8,0.9499452174653068,1
Xdhh3DZoKpI,0.005997197342026874,0
-VM0koZbzI8,0.12487002384171383,0
xXZwjvCq4W4,0.8299185670698194,0
C5-bM6LSK9M,0.08883628668857978,0
Kjzh2fcRkZg,0.004511967291131409,0
_lKxiPGPHXI,0.013908301928773445,0
DiZqxJF8Y38,0.36642050800387904,0
sMt4gpUYC_g,0.008701757333457719,0
w8TWGA5u6ZA,0.07572698683384652,0
51iONaGlY4o,0.05836719664598829,0
QnXsk_OZk6w,0.0591155343560978,0
nuoT76iQDCA,0.44120163936523,0
sClNRANL11I,0.010565806586167063,0
wzqA6uM4xxY,0.4915892044631168,0
itbGTHSKcwI,0.5613826292185166,1
JUTRPiU_q6E,0.9650475204795518,1
Uu9ss4vuyKs,0.015233459507294144,0
91ff_teCIZk,0.004124678708841597,0
hvzFBMLBGyA,0.6939746304772736,1
wa2Fod41L1U,0.06765901209180519,0
LrsizkQV7QQ,0.0028402159228668733,0
_49muG4RZgo,0.951648876368467,1
MT9-_IPpY2s,0.028823347748682143,0
ChygLe50z08,0.329944086183375,0
9OCJyRTsBjI,0.0823239964454195,0
BZPmGaBryVg,0.004612032093852414,0
8pARtSBNQp4,0.0030773463789901595,0
or1fNDi1NOA,0.003907699811456418,0
j19FZnuHrDU,0.0026585959693515887,0
FXNRCf6khfk,0.006007712664024319,0
6nvIGyp1ccw,0.0026484202038819836,0
6D3i43S-FaM,0.05588766811934458,0
0WX4BwI5DZU,0.002111514313412227,0
gwXfS5ZdeM8,0.5724729041032776,0
y9amAwHMgAY,0.9028662311011292,1
WMe9aeqwh1c,0.9569779622192487,1
FZl6_2Ej4cw,0.9565247228543957,1
Ju__wQyLzkg,0.010922569593283863,0
DmaFT8RPf-Q,0.19415866933206868,0
qj-iRd-2dLU,0.00520045320064021,0
GvmgIcuAu-4,0.11359368511675474,0
-7Kqq1s_jc8,0.0026306537829238197,0
b1thvLSSGlg,0.3959064329388103,0
dG8OSPd9vRs,0.005066681614692256,0
L7jB5OdVuGE,0.5472261879205502,0
rtWH2cieEaU,0.3684195468153669,0
LCF0Rks3sCM,0.0037180473940548937,0
N18F3yMrwsE,0.8880484591525207,1
3PIh9Kj8MVQ,0.023391734392374533,0
LhCvGWiDV6M,0.006093921205975351,0
54EzS8shBVc,0.0026760106065385142,0
d9b9f2T5j-o,0.0639511017346607,0
N2-j0acTs0k,0.6086357431473068,1
Rf3-4dHpfLg,0.11218193091116953,0
QbnVQ2y3vlo,0.0681273285013584,0
0tQ7DbLJY1g,0.29908084526112116,0
74emaeQZjHM,0.41958901520260516,0
c9CchyxaPT8,0.5936663585248865,1
itrEMe4zWx8,0.213226135894163,0
9MS5bK_kuqw,0.43721520595240315,0
0RoH3tk8gYw,0.06565488696413953,0
6NOpT5YCA4U,0.4184964363502564,0
oKt_c0LyMOY,0.08373037308333674,0
ghuj2-r29rQ,0.1539503123930142,0
FLL-ktCM0LE,0.07318985927745915,0
RIn0OgNqcAM,0.07371234012434577,0
fFRNYKCg3is,0.3475710942909675,1
0TgRQcg-_cI,0.09646529177438422,0
YS2Iv5Dv83g,0.10969511685382644,0
SKUMC4dTabY,0.09217958398299865,0
R6ehbI8Eba8,0.39433947449225976,0
1F5viyQTfa8,0.40716098292235725,0
0bRbs6xetv0,0.6184877487575089,1
JMqEG8iDVG0,0.6332202884606759,1
9thLFANVGyY,0.6224817490813306,1
M-Q2yPro8B4,0.5902199229789726,1
YlCPPymxBOs,0.13669481177625223,0
-4obHL-lcIM,0.07950163990236628,0
2k23RhdxLpE,0.36135304478396374,0
P0eCFEQcQN8,0.11456394956140382,0
Uj7RM403Ezk,0.09874903604656572,0
GWQERPvWSpM,0.33223231817381543,0
7PCIJryxbyA,0.6056658247960875,1
d_EfUU3307s,0.3714411651080189,0
G9C3UqpdNks,0.5732161874348966,1
PkEPZmC84QY,0.0759623278376822,0
Zfv_k131lvA,0.48865324595896464,1
pN-xbVI8Gg8,0.4708883499633445,0
9-mgMoTdvkA,0.4142633508328736,0
0N6fv0RjA8M,0.12743164981575603,0
N8paaLoYZ9U,0.0674052234570726,0
sJTqDw7P9O0,0.07044751931281298,0
rGGvbvi5cUQ,0.07325162137649921,0
7t0t87YAK-c,0.19291663421309646,0
j8QqmEjlAmI,0.3057434609750277,0
Yf4GO4pm_HI,0.06439490503440091,0
1EQfmXpIVVI,0.10572148569386734,0
JGLjf3NWy3Y,0.2996206500718715,0
x_7vdc_6YbM,0.06728184574749464,0
EScYGH-TWFM,0.06449465346055991,0
Jjpy0gkQZ3w,0.15926601373120286,0
5no06QiBjrg,0.36909932477257684,0
CwtkEhRgy30,0.06438563717345046,0
RjRInBZBHOo,0.06445045693994689,0
G0weTCxqPkg,0.0835545917053658,0
KJR7uA1FcQs,0.06437446557138925,0
Ss7gkNXmufY,0.0755434206992603,0
G-SZHNtamzs,0.08967256361033246,0
FO_NAZdN_kI,0.19384369399748982,0
fuWGo5zTEtY,0.3722962694700392,0
xYKVdQxTPwk,0.12842025389681508,0
ttFBgMCPxK0,0.07864700394955666,0
xow8h1Qp3-c,0.07025722314342109,0
fooFjZGVTsk,0.08942087743290794,0
BcUe3Mmxx5w,0.0860356860280195,0
xrwwBqSrVvo,0.06468327949450145,0
g7DaklPy-64,0.1004008188032817,0
_i64yBIWKD0,0.08786632000422827,0
2xzzDSGodxE,0.06431965501244154,0
NNxOS-R_crY,0.06434835426392772,0
ojWZysVRfwI,0.23301859904832137,0
Lo3ufgRZL3I,0.09005082200861615,0
0vSZ6JIAl2E,0.06457770387184927,0
mjCrPfjvC7k,0.5027370694825554,1
EWHGFJ620Ss,0.10419219072984832,0
sQHoJ5qemeY,0.5656811460153579,1
WuCx_wjYHh4,0.0881866441068837,0
eHjAf0W5108,0.18675529881996514,0
7whq5gdiYCI,0.10040081880328172,0
zghkeVBaf24,0.08284389790092879,0
fD2QZIX2sTs,0.10527985024296234,0
dSCs8-HOG4U,0.22612529424538888,0
qOULXLKXB8U,0.22663069212320727,0
kh_ITt9_t90,0.07849445570303047,0
9DY8awV6g6A,0.24282979689720932,0
L3k6Vzb7GRY,0.08837369988101725,0
6rJu4377LBE,0.07132393525682852,0
OKvIRnMmGcE,0.10251886217314748,0
9OeypYUdlhY,0.10040081880328172,0
Dg7RtROi5q4,0.3698519800238526,1
JV7Srvm73wU,0.06449516185581917,0
V0ntxo8dCao,0.12143027298448182,0
luzHPN1Xhqo,0.2914563387699325,0
ooWP6ur-wsE,0.13421494644206486,0
3DfNNiqSq9E,0.19291663421309646,0
Y31RYhtAqaw,0.11376446154336191,0
31Q5UibcrVU,0.0644714896876099,0
fuMoOxeqtmI,0.10915318644006443,0
mEcw_9_7OS8,0.13950481381505844,0
Pj2EoU28W0A,0.2921599218844889,0
xn-uBaIjbQI,0.08773478176505844,0
