video_id,lgbm_oof_proba,label
Tgc0H1FxTCs,0.08782320443063531,0
PvOoGgwf3YU,0.11799439404099034,0
ZE7KiUyD-lc,0.279586881881953,0
pufR0WugQMg,0.3275494665918913,0
hC0Nee7Q5mo,0.44188867725280784,0
QeX11aDX9c4,0.07301009776753895,0
obB0yvXV-BE,0.11813681736096296,0
ASyWF1yB40Q,0.11327592866279507,1
UveSr0RM8Rk,0.2353294948205202,0
O8ByDOFTrJo,0.7104820647096739,1
ZmTqRETUNCQ,0.5675825757390216,0
n_u7YnBLEe8,0.06321617618753861,0
pGcsiGJdEho,0.27341701685322517,1
qw949ROgyQM,0.04781972290477545,0
Sn9hk3bOShw,0.04634668912532406,0
lBlh_EcLpgc,0.053596958340808916,0
QWqEGxxKvhM,0.04672502394060117,0
JmaI7OUFE9Y,0.11061854015368017,0
p_DBV6EVO4g,0.1547488545826962,0
LJk0eIqocuY,0.30985443482931685,0
oCtxwpfHEls,0.046355141186801174,0
bsUBqySizT8,0.5689130996802595,1
ywpRCuMw-lw,0.4099080953439175,0
WGMR-IvFWlM,0.055210874751105636,0
u2ZuHy1h1dw,0.6255374704556702,1
07A6cjrNdc0,0.36911174644216976,0
3P_WEoJd7TA,0.1972157941231949,0
9IOvW_1qNvU,0.07380431101149519,0
uX7jTzh5GWw,0.6348876275738664,1
jJbn-p_RmOM,0.05601364055589481,0
yndCujkWU9w,0.11120630213883315,0
nJpgMT4bQ0g,0.283591762221842,0
_bWLB41sp6o,0.052046508703089286,0
04me1Y64hj0,0.38628804486511376,0
WB3Jar0dPU0,0.0371691478917284,0
ipWXRxjjj9Q,0.09860985856828414,0
XqzthDoTxoo,0.21952071480016713,0
7n6BQcIVTNc,0.20508263486096448,0
8M7-QcI01yY,0.04047157601620587,0
49QcHrpAy1w,0.037550445978680395,0
d1-jRWVytzA,0.261565519723592,0
HZ6jM5FWAQk,0.5597188021406541,0
-Pt4U1nsOwE,0.594785317404662,0
SIrx0qoRO9k,0.6763127767781139,1
kXd8JO8HqY8,0.06468678203794792,0
4CAdOte2zfA,0.6345617783396977,1
Fxq9qS1rlZg,0.2431922235646886,0
p8kDo0lCb0U,0.5692259611399095,0
aqpJc_eiSuM,0.7069079809187214,1
bR3CqRt6B-w,0.5643547140952148,0
JBRzy8w3t2g,0.13080922168729173,0
k833hrS7qAs,0.6707218206163496,1
NXt0pD9aYDk,0.23419875192944015,0
_mp8hstae3Y,0.0442987127559636,0
u6IY7yxMWC8,0.04642969673361836,0
5TssANqdlL8,0.45868593396678903,1
SkCdTQwIgTI,0.4147661224579815,0
lzIIC5T2RSE,0.07217554047655994,0
Em7z-ENltTs,0.043464319926716136,0
AEhf8RHpWqQ,0.04118672361072926,0
9cIPYhR6gYE,0.32333276039111275,0
IDRo3zdU_Gs,0.45759888009623595,0
ooHlQU7NpN0,0.7067555470290443,1
wru6DkvceVc,0.13242519006114442,0
UQ1dEORbsTo,0.054922016572994864,0
HB7kHFL3fL8,0.1432535989360024,0
1tStsDJnCNw,0.7000313805206946,1
I9LwnLJ9-q0,0.43828504699008275,1
jU5ysw_fWnk,0.24479667389571186,0
xpLv8qt3CD4,0.1535661499570312,0
Q-U2c9km9nM,0.7134599032118086,1
ZeX0SdD1sFQ,0.08130021402206408,0
ctQzY7e91zA,0.6355478729301033,1
3urPfk-8l9g,0.23228101683855099,0
4R0qSGF2D6k,0.6488577587994397,1
AXlUFEgmrDg,0.0633797871657091,0
-KB3GEOuc6o,0.05487854874805103,0
7KN4FphRgpM,0.2144181786891406,0
dgzUlo0yq8I,0.08520883215355136,0
iKqfrhofGuM,0.5973813786895431,0
j-z2EQnn2So,0.2767531672618441,0
8HJX_jTlhIA,0.2195242703514804,0
wle-b-plOJk,0.31216429135759044,0
42MzuDFf6oE,0.1616384871817314,0
krZCDgsTTdw,0.05022669897856281,0
IvSXUJJNBdg,0.35007572182775654,1
Fy1wtMPMTdU,0.7062329281663975,1
5r-JkHx-ry4,0.6466738764717341,0
p_fuj8THyxs,0.06231457766179624,0
zJNvm0Syq2o,0.4345538324814699,0
GGZRFZXqPns,0.03815805523933575,0
KawSdYNTMfA,0.07778333551051869,0
14h19duHe-Y,0.05681377001788538,0
Gb1FAX4s0OM,0.07810322595822894,0
TAFdQsyz2KM,0.7311928616084167,1
6znjO6P_hEQ,0.11526064937692689,0
Z0m7S3uej4w,0.6714695763876598,1
nyhJqbqQf8E,0.0650163544178159,0
7slJJa3WjhQ,0.18920283231371945,0
q-UDxkHFGxQ,0.5852982327775912,0
yngY3455LJ4,0.34738119520740907,0
YuK-4r6V0d8,0.23063861215535464,0
Hs6CU5OZB_4,0.04879973372251303,0
f0oZJUQYkOs,0.056289507871522995,0
9y5YkbsVuRQ,0.0402708654699021,0
4z9JCabjhCw,0.1706409316256315,0
CurTULlOZZ4,0.24127447399606727,0
U3zc2KayuDU,0.5057443628336288,1
krVeKN_iLS0,0.04314344559943556,0
zoS5RV0M2x4,0.05230377447439801,0
sVZvWDzBVbA,0.03996911226045119,0
SS4h_Fo2T5M,0.19604407610426378,0
wxpPsybUH-U,0.24429353332100343,0
5TTETZfWUHE,0.6187506109997994,1
Ltw51upVqPk,0.1374106112112879,0
UsQinl_mIpY,0.0638886090049983,0
4G8MT-z3p38,0.05253475154473047,0
WPUNH_C72Go,0.04524447036603727,0
pS4obSXjtlA,0.5685403389608839,1
_NJmSbkshM8,0.2059417967467327,0
gEwwFHUlQMw,0.1241078371949016,0
9t00xGZYWB0,0.048781704946361935,0
PQl6LS5CiDo,0.6856696449545939,1
qelA4Hzrf8s,0.17870099936449382,0
_ELXgAMakro,0.04966766571710867,0
zH6gmRGk5n8,0.04969904311096514,0
0iJzIglghEE,0.6719908952707822,1
iCo_Ifshhks,0.6367412898826523,1
uMyyVCUab5Q,0.045709254354661465,0
nmRxagU64hc,0.14205011841879067,0
o9f5irzKzeQ,0.12506886998770772,0
O_iOFpRl_AU,0.15045267871183873,0
TjPzJjVcJ2U,0.052965487782029017,0
FUwp-U1Si1A,0.669303190082604,1
UBO_sKnS3Xg,0.04588142747729567,0
O9a9La9VUKI,0.6222535919935906,1
_ZKIYRm1S-k,0.05134357779665332,0
r_xevi3rSQI,0.2398475571574304,0
Xl9BAJHhKYg,0.06103905086511485,0
gxYEO_COwGM,0.3245839054696313,0
7Eyx5qfiUQ0,0.20259903816120745,0
inMC82cffYU,0.04568378304905726,0
dRp0-8qOmAM,0.5761832854539772,1
uyzS0lb4eL0,0.5164893961971554,1
oMteHKRPI24,0.07872057451111425,0
Q3FAQkOyvYE,0.07057277591045875,0
OcUewUGjagQ,0.11492848712835471,0
IVIxQc-32EA,0.08482457486198276,0
igO1LNYZ50s,0.04830199902495242,0
oQL_b7xFy_g,0.04333252660835067,0
_6VeAg9hVMg,0.07654614102497671,0
EkPJgZOJSc8,0.08087757778082746,0
5w3hJLbL-Ps,0.1630517526795448,0
U1K7-qsZ95I,0.5818151113528994,1
W09DxeDO7Vk,0.04305434523696171,0
6oKdexMqWo0,0.08631799796509787,0
HgU_NNffiEU,0.6055654050307827,1
lsXgZkXRlRY,0.0472511237777193,0
KIGw7DTN9Ho,0.6639556598681438,1
1ru-fmhDnEc,0.11507950942442886,0
qprPJqS9ayY,0.5630752096288101,0
VC4Fl0XobnU,0.04811337213850836,0
SSxDyyAwFU4,0.26038634214667006,0
n5WudFj--a4,0.2576443937027883,0
H1eeRcJrEuE,0.043471358188718445,0
L0P5MLB1Hmk,0.04499432109710055,0
nM9BMSTd-30,0.5225213583307815,0
HisWQVg5WC4,0.19928274718790268,0
AO_1hzQegps,0.18784313039793848,0
8_bRLTvYfs8,0.12580589094051145,0
kP0AZlkxySA,0.07986393578572916,0
qbutq7FIsm4,0.667259509807249,1
-ny7iccX7Y8,0.09247205845028804,0
otDjaEoNUAc,0.035907948500938126,0
UJMDVrYaSw8,0.5964799219843491,1
FO8-wfKt5r8,0.6827765494094438,1
Xdhh3DZoKpI,0.05655519963653583,0
-VM0koZbzI8,0.2690380880193731,0
xXZwjvCq4W4,0.5647310115077118,0
C5-bM6LSK9M,0.3034734523865373,0
Kjzh2fcRkZg,0.04895373271421338,0
_lKxiPGPHXI,0.11022419329879994,0
DiZqxJF8Y38,0.45829576948281653,0
sMt4gpUYC_g,0.08767378667154377,0
w8TWGA5u6ZA,0.1891445761057021,0
51iONaGlY4o,0.20483125065736488,0
QnXsk_OZk6w,0.14121168169063467,0
nuoT76iQDCA,0.48740140777891583,0
sClNRANL11I,0.11374619262742251,0
wzqA6uM4xxY,0.30939175499354815,0
itbGTHSKcwI,0.49968865914536503,1
JUTRPiU_q6E,0.60531721504333,1
Uu9ss4vuyKs,0.13674005210041437,0
91ff_teCIZk,0.05138917502950347,0
hvzFBMLBGyA,0.5955043137535652,1
wa2Fod41L1U,0.22415949156881643,0
LrsizkQV7QQ,0.0413307158854689,0
_49muG4RZgo,0.6975842307467957,1
MT9-_IPpY2s,0.13175432848264887,0
ChygLe50z08,0.43975531587553685,0
9OCJyRTsBjI,0.13931877994337122,0
BZPmGaBryVg,0.057509481301741244,0
8pARtSBNQp4,0.046587026397526494,0
or1fNDi1NOA,0.04413123763337922,0
j19FZnuHrDU,0.048632520246506133,0
FXNRCf6khfk,0.04408986892907777,0
6nvIGyp1ccw,0.039722478573560316,0
6D3i43S-FaM,0.18223036515517468,0
0WX4BwI5DZU,0.03588501985599282,0
gwXfS5ZdeM8,0.4559885566513707,0
y9amAwHMgAY,0.6303495109593124,1
WMe9aeqwh1c,0.683995396723687,1
FZl6_2Ej4cw,0.7023125246844397,1
Ju__wQyLzkg,0.05930871280062073,0
DmaFT8RPf-Q,0.32175634059220687,0
qj-iRd-2dLU,0.05510257331856878,0
GvmgIcuAu-4,0.26960972709561193,0
-7Kqq1s_jc8,0.04258234498298661,0
b1thvLSSGlg,0.14455350118347368,0
dG8OSPd9vRs,0.07598097355745535,0
L7jB5OdVuGE,0.29176174546601114,0
rtWH2cieEaU,0.44603997116935623,0
LCF0Rks3sCM,0.038672396402125955,0
N18F3yMrwsE,0.6303678614956354,1
3PIh9Kj8MVQ,0.10298396375147127,0
LhCvGWiDV6M,0.05415613969630208,0
54EzS8shBVc,0.04026029243386809,0
d9b9f2T5j-o,0.07486074191566713,0
N2-j0acTs0k,0.5528839544744604,1
Rf3-4dHpfLg,0.1080697127507542,0
QbnVQ2y3vlo,0.08344207250939838,0
0tQ7DbLJY1g,0.299414451762939,0
74emaeQZjHM,0.4138590538454725,0
c9CchyxaPT8,0.5549730056617104,1
itrEMe4zWx8,0.2269552088501155,0
9MS5bK_kuqw,0.31960466212931576,0
0RoH3tk8gYw,0.07443971176040684,0
6NOpT5YCA4U,0.35069436819490213,0
oKt_c0LyMOY,0.08811504226214414,0
ghuj2-r29rQ,0.1423991175853922,0
FLL-ktCM0LE,0.07445351604974056,0
RIn0OgNqcAM,0.07472860325280166,0
fFRNYKCg3is,0.3073546150954695,1
0TgRQcg-_cI,0.09062171561799823,0
YS2Iv5Dv83g,0.12999110689779805,0
SKUMC4dTabY,0.09034632397980491,0
R6ehbI8Eba8,0.36619706120420664,0
1F5viyQTfa8,0.38995320530371796,0
0bRbs6xetv0,0.5699386923781321,1
JMqEG8iDVG0,0.5717006285915954,1
9thLFANVGyY,0.5760471950976377,1
M-Q2yPro8B4,0.5346700727921144,1
YlCPPymxBOs,0.17268338462791485,0
-4obHL-lcIM,0.0828770810235549,0
2k23RhdxLpE,0.36460113464259813,0
P0eCFEQcQN8,0.1472744683492331,0
Uj7RM403Ezk,0.10977643492313133,0
GWQERPvWSpM,0.3190604128424036,0
7PCIJryxbyA,0.5600154941765769,1
d_EfUU3307s,0.245677042396961,0
G9C3UqpdNks,0.5081047298305126,1
PkEPZmC84QY,0.08964065122603711,0
Zfv_k131lvA,0.43009235196710555,1
pN-xbVI8Gg8,0.45138256247225034,0
9-mgMoTdvkA,0.3990511206584886,0
0N6fv0RjA8M,0.0881255347620577,0
N8paaLoYZ9U,0.07434190712932054,0
sJTqDw7P9O0,0.08886067074138831,0
rGGvbvi5cUQ,0.09845390766914384,0
7t0t87YAK-c,0.22476956064151704,0
j8QqmEjlAmI,0.24194638405966176,0
Yf4GO4pm_HI,0.07523495590368505,0
1EQfmXpIVVI,0.11141533270387478,0
JGLjf3NWy3Y,0.30343128218042914,0
x_7vdc_6YbM,0.0740415071858269,0
EScYGH-TWFM,0.07520702454008815,0
Jjpy0gkQZ3w,0.13782457223657363,0
5no06QiBjrg,0.3484615579741623,0
CwtkEhRgy30,0.07523495594004233,0
RjRInBZBHOo,0.07518183240372045,0
G0weTCxqPkg,0.14831586063297786,0
KJR7uA1FcQs,0.07523495590368505,0
Ss7gkNXmufY,0.09015362955873657,0
G-SZHNtamzs,0.09398367964565589,0
FO_NAZdN_kI,0.2055067912315136,0
fuWGo5zTEtY,0.3570111302062503,0
xYKVdQxTPwk,0.19665853982793868,0
ttFBgMCPxK0,0.07754624855960028,0
xow8h1Qp3-c,0.08318208961148048,0
fooFjZGVTsk,0.09388137235093888,0
BcUe3Mmxx5w,0.11016203815907018,0
xrwwBqSrVvo,0.07524184091341299,0
